#gene_id	transcript_id	sprot_Top_BLASTX_hit	TrEMBL_Top_BLASTX_hit	RNAMMER	prot_id	prot_coords	sprot_Top_BLASTP_hit	TrEMBL_Top_BLASTP_hit	Pfam	SignalP	TmHMM	eggnog	gene_ontology_blast	gene_ontology_pfam	transcript	peptide
TRINITY_DN38572_c0_g1	TRINITY_DN38572_c0_g1_i2	PLEC_MOUSE^PLEC_MOUSE^Q:580-2076	H:3442-3942^58.68%ID^E:0^RecName: Full=Plectin;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus`PLEC_MOUSE^PLEC_MOUSE^Q:3-587	H:3250-3444^55.9%ID^E:0^RecName: Full=Plectin;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus`PLEC_MOUSE^PLEC_MOUSE^Q:580-2076	H:3111-3607^47.2%ID^E:0^RecName: Full=Plectin;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus`PLEC_MOUSE^PLEC_MOUSE^Q:3-605	H:2922-3119^56.72%ID^E:0^RecName: Full=Plectin;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus	tr|H2S8J0|H2S8J0_TAKRU^tr|H2S8J0|H2S8J0_TAKRU^Q:571-2076	H:3288-3789^85.26%ID^E:0^.^.`tr|H2S8J0|H2S8J0_TAKRU^tr|H2S8J0|H2S8J0_TAKRU^Q:3-587	H:3098-3293^82.14%ID^E:0^.^.`tr|H2S8J0|H2S8J0_TAKRU^tr|H2S8J0|H2S8J0_TAKRU^Q:601-2073	H:2966-3455^50.41%ID^E:0^.^.`tr|H2S8J0|H2S8J0_TAKRU^tr|H2S8J0|H2S8J0_TAKRU^Q:3-518	H:2771-2940^50%ID^E:0^.^.	.	TRINITY_DN38572_c0_g1_i2|m.3556	565-2076[+]	PLEC_MOUSE^PLEC_MOUSE^Q:6-504	H:3442-3942^58.68%ID^E:0^RecName: Full=Plectin;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus	tr|A0A0S7EW02|A0A0S7EW02_9TELE^tr|A0A0S7EW02|A0A0S7EW02_9TELE^Q:10-504	H:69-563^88.28%ID^E:0^.^.	PF00681.15^Plectin^Plectin repeat^57-89^E:4.9e-05`PF00681.15^Plectin^Plectin repeat^95-138^E:6.8e-18`PF00681.15^Plectin^Plectin repeat^170-214^E:5.2e-15`PF00681.15^Plectin^Plectin repeat^428-471^E:9.8e-18	.	.	COG5069^Microtubule associated monoxygenase	 calponin and LIM domain containing	GO:0043292^cellular_component^contractile fiber`GO:0070062^cellular_component^extracellular vesicular exosome`GO:0005925^cellular_component^focal adhesion`GO:0030056^cellular_component^hemidesmosome`GO:0045111^cellular_component^intermediate filament cytoskeleton`GO:0042383^cellular_component^sarcolemma`GO:0044822^molecular_function^poly(A) RNA binding`GO:0008307^molecular_function^structural constituent of muscle`GO:0031581^biological_process^hemidesmosome assembly	GO:0005856^cellular_component^cytoskeleton	.	.
TRINITY_DN38572_c0_g1	TRINITY_DN38572_c0_g1_i2	PLEC_MOUSE^PLEC_MOUSE^Q:580-2076	H:3442-3942^58.68%ID^E:0^RecName: Full=Plectin;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus`PLEC_MOUSE^PLEC_MOUSE^Q:3-587	H:3250-3444^55.9%ID^E:0^RecName: Full=Plectin;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus`PLEC_MOUSE^PLEC_MOUSE^Q:580-2076	H:3111-3607^47.2%ID^E:0^RecName: Full=Plectin;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus`PLEC_MOUSE^PLEC_MOUSE^Q:3-605	H:2922-3119^56.72%ID^E:0^RecName: Full=Plectin;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus	tr|H2S8J0|H2S8J0_TAKRU^tr|H2S8J0|H2S8J0_TAKRU^Q:571-2076	H:3288-3789^85.26%ID^E:0^.^.`tr|H2S8J0|H2S8J0_TAKRU^tr|H2S8J0|H2S8J0_TAKRU^Q:3-587	H:3098-3293^82.14%ID^E:0^.^.`tr|H2S8J0|H2S8J0_TAKRU^tr|H2S8J0|H2S8J0_TAKRU^Q:601-2073	H:2966-3455^50.41%ID^E:0^.^.`tr|H2S8J0|H2S8J0_TAKRU^tr|H2S8J0|H2S8J0_TAKRU^Q:3-518	H:2771-2940^50%ID^E:0^.^.	.	TRINITY_DN38572_c0_g1_i2|m.3557	3-644[+]	.	.	PF00681.15^Plectin^Plectin repeat^26-69^E:1.7e-15	.	.	.	.	GO:0005856^cellular_component^cytoskeleton	.	.
TRINITY_DN38510_c0_g1	TRINITY_DN38510_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g2	TRINITY_DN38510_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g3	TRINITY_DN38510_c0_g3_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i1	.	tr|A0A0S7HE76|A0A0S7HE76_9TELE^tr|A0A0S7HE76|A0A0S7HE76_9TELE^Q:5926-5018	H:5-307^93.73%ID^E:0^.^.	.	TRINITY_DN38510_c0_g4_i1|m.3558	2785-3516[+]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i1	.	tr|A0A0S7HE76|A0A0S7HE76_9TELE^tr|A0A0S7HE76|A0A0S7HE76_9TELE^Q:5926-5018	H:5-307^93.73%ID^E:0^.^.	.	TRINITY_DN38510_c0_g4_i1|m.3559	5015-5746[-]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i2	.	tr|A0A0S7HE76|A0A0S7HE76_9TELE^tr|A0A0S7HE76|A0A0S7HE76_9TELE^Q:5919-5011	H:5-307^93.73%ID^E:0^.^.	.	TRINITY_DN38510_c0_g4_i2|m.3564	2778-3509[+]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i2	.	tr|A0A0S7HE76|A0A0S7HE76_9TELE^tr|A0A0S7HE76|A0A0S7HE76_9TELE^Q:5919-5011	H:5-307^93.73%ID^E:0^.^.	.	TRINITY_DN38510_c0_g4_i2|m.3565	5008-5739[-]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g5	TRINITY_DN38510_c0_g5_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i3	.	.	.	TRINITY_DN38510_c0_g4_i3|m.3571	3413-3949[+]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-70^E:2.3e-21`PF00153.22^Mito_carr^Mitochondrial carrier protein^79-169^E:1.2e-21	.	ExpAA=34.10^PredHel=1^Topology=i40-62o	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i3	.	.	.	TRINITY_DN38510_c0_g4_i3|m.3572	5448-5984[-]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-70^E:2.3e-21`PF00153.22^Mito_carr^Mitochondrial carrier protein^79-169^E:1.2e-21	.	ExpAA=34.10^PredHel=1^Topology=i40-62o	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i5	.	tr|M4ACV5|M4ACV5_XIPMA^tr|M4ACV5|M4ACV5_XIPMA^Q:5997-5017	H:1-329^92.4%ID^E:0^.^.	.	TRINITY_DN38510_c0_g4_i5|m.3576	2784-3515[+]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i5	.	tr|M4ACV5|M4ACV5_XIPMA^tr|M4ACV5|M4ACV5_XIPMA^Q:5997-5017	H:1-329^92.4%ID^E:0^.^.	.	TRINITY_DN38510_c0_g4_i5|m.3575	5014-5997[-]	.	tr|M4ACV5|M4ACV5_XIPMA^tr|M4ACV5|M4ACV5_XIPMA^Q:1-327	H:1-329^92.4%ID^E:0^.^.	PF00153.22^Mito_carr^Mitochondrial carrier protein^34-123^E:2.1e-22`PF00153.22^Mito_carr^Mitochondrial carrier protein^132-219^E:2.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^228-318^E:4.5e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i6	.	.	.	TRINITY_DN38510_c0_g4_i6|m.3579	2785-3516[+]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i6	.	.	.	TRINITY_DN38510_c0_g4_i6|m.3580	5015-5746[-]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i7	.	.	.	TRINITY_DN38510_c0_g4_i7|m.3584	5454-5990[-]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-70^E:2.3e-21`PF00153.22^Mito_carr^Mitochondrial carrier protein^79-169^E:1.2e-21	.	ExpAA=34.10^PredHel=1^Topology=i40-62o	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i7	.	.	.	TRINITY_DN38510_c0_g4_i7|m.3583	3419-3955[+]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-70^E:2.3e-21`PF00153.22^Mito_carr^Mitochondrial carrier protein^79-169^E:1.2e-21	.	ExpAA=34.10^PredHel=1^Topology=i40-62o	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i8	.	.	.	TRINITY_DN38510_c0_g4_i8|m.3587	2784-3515[+]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i8	.	.	.	TRINITY_DN38510_c0_g4_i8|m.3588	5014-5745[-]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i9	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g6	TRINITY_DN38510_c0_g6_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i10	.	.	.	TRINITY_DN38510_c0_g4_i10|m.3591	462-818[+]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^34-119^E:4.3e-22	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i11	.	.	.	TRINITY_DN38510_c0_g4_i11|m.3592	2784-3515[+]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i11	.	.	.	TRINITY_DN38510_c0_g4_i11|m.3593	5014-5478[-]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^1-46^E:2.2e-13`PF00153.22^Mito_carr^Mitochondrial carrier protein^55-145^E:7.8e-22	.	ExpAA=36.87^PredHel=1^Topology=i16-38o	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i12	.	.	.	TRINITY_DN38510_c0_g4_i12|m.3596	2778-3509[+]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38510_c0_g4	TRINITY_DN38510_c0_g4_i12	.	.	.	TRINITY_DN38510_c0_g4_i12|m.3597	5008-5739[-]	.	.	PF00153.22^Mito_carr^Mitochondrial carrier protein^2-39^E:1.7e-08`PF00153.22^Mito_carr^Mitochondrial carrier protein^48-135^E:1.3e-27`PF00153.22^Mito_carr^Mitochondrial carrier protein^144-234^E:2.4e-21	.	.	.	.	.	.	.
TRINITY_DN38541_c0_g1	TRINITY_DN38541_c0_g1_i1	LAMA4_HUMAN^LAMA4_HUMAN^Q:5310-376	H:162-1823^46.02%ID^E:0^RecName: Full=Laminin subunit alpha-4;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|I3JZJ7|I3JZJ7_ORENI^tr|I3JZJ7|I3JZJ7_ORENI^Q:5319-376	H:229-1873^77.55%ID^E:0^.^.	.	TRINITY_DN38541_c0_g1_i1|m.3600	373-5319[-]	LAMA4_HUMAN^LAMA4_HUMAN^Q:4-1648	H:162-1823^46.02%ID^E:0^RecName: Full=Laminin subunit alpha-4;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|I3JZJ7|I3JZJ7_ORENI^tr|I3JZJ7|I3JZJ7_ORENI^Q:1-1648	H:229-1873^77.55%ID^E:0^.^.	PF00053.19^Laminin_EGF^Laminin EGF-like (Domains III and V)^1-24^E:0.055`PF00053.19^Laminin_EGF^Laminin EGF-like (Domains III and V)^27-71^E:4.5e-08`PF06008.9^Laminin_I^Laminin Domain I^123-377^E:1.2e-22`PF06009.7^Laminin_II^Laminin Domain II^570-691^E:1.5e-26`PF02210.19^Laminin_G_2^Laminin G domain^706-840^E:2e-08`PF02210.19^Laminin_G_2^Laminin G domain^906-1032^E:1.5e-15`PF00054.18^Laminin_G_1^Laminin G domain^906-1035^E:1.5e-12`PF02210.19^Laminin_G_2^Laminin G domain^1087-1202^E:1.6e-15`PF00054.18^Laminin_G_1^Laminin G domain^1087-1203^E:7.6e-10`PF02210.19^Laminin_G_2^Laminin G domain^1325-1452^E:8.4e-25`PF00054.18^Laminin_G_1^Laminin G domain^1326-1454^E:5.1e-19`PF02210.19^Laminin_G_2^Laminin G domain^1503-1625^E:2.9e-21`PF00054.18^Laminin_G_1^Laminin G domain^1506-1628^E:2.4e-13	.	.	.	GO:0005605^cellular_component^basal lamina`GO:0005604^cellular_component^basement membrane`GO:0005576^cellular_component^extracellular region`GO:0070062^cellular_component^extracellular vesicular exosome`GO:0005606^cellular_component^laminin-1 complex`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0001568^biological_process^blood vessel development`GO:0050873^biological_process^brown fat cell differentiation`GO:0007155^biological_process^cell adhesion`GO:0030198^biological_process^extracellular matrix organization`GO:0030155^biological_process^regulation of cell adhesion`GO:0030334^biological_process^regulation of cell migration`GO:0045995^biological_process^regulation of embryonic development	GO:0005102^molecular_function^receptor binding`GO:0030155^biological_process^regulation of cell adhesion`GO:0030334^biological_process^regulation of cell migration`GO:0045995^biological_process^regulation of embryonic development`GO:0005606^cellular_component^laminin-1 complex`GO:0007155^biological_process^cell adhesion	.	.
TRINITY_DN38541_c1_g1	TRINITY_DN38541_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i3	.	.	.	TRINITY_DN38541_c1_g2_i3|m.3604	2-319[-]	.	.	PF07686.12^V-set^Immunoglobulin V-set domain^2-94^E:3.7e-13`PF07679.11^I-set^Immunoglobulin I-set domain^3-92^E:9.4e-07`PF13895.1^Ig_2^Immunoglobulin domain^4-94^E:6.7e-06`PF13927.1^Ig_3^Immunoglobulin domain^7-89^E:1.2e-05	.	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i4	.	.	.	TRINITY_DN38541_c1_g2_i4|m.3606	183-614[-]	.	.	PF07686.12^V-set^Immunoglobulin V-set domain^4-78^E:4.9e-10`PF13895.1^Ig_2^Immunoglobulin domain^20-78^E:0.037	.	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i5	.	.	.	TRINITY_DN38541_c1_g2_i5|m.3608	1-669[-]	.	.	PF13895.1^Ig_2^Immunoglobulin domain^1-87^E:0.012`PF07686.12^V-set^Immunoglobulin V-set domain^2-87^E:5.3e-11`PF13895.1^Ig_2^Immunoglobulin domain^105-201^E:6.9e-07`PF07686.12^V-set^Immunoglobulin V-set domain^106-206^E:8e-13`PF13927.1^Ig_3^Immunoglobulin domain^109-196^E:0.00036	.	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i6	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i7	.	.	.	TRINITY_DN38541_c1_g2_i7|m.3609	828-1415[-]	.	.	PF07686.12^V-set^Immunoglobulin V-set domain^20-125^E:1.3e-13`PF13895.1^Ig_2^Immunoglobulin domain^27-119^E:4.9e-07`PF13927.1^Ig_3^Immunoglobulin domain^30-114^E:0.00031	sigP:1^21^0.818^YES	ExpAA=21.72^PredHel=1^Topology=o163-185i	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i8	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i9	.	.	.	TRINITY_DN38541_c1_g2_i9|m.3611	183-731[-]	.	.	PF07686.12^V-set^Immunoglobulin V-set domain^18-117^E:1e-15`PF07679.11^I-set^Immunoglobulin I-set domain^18-114^E:2e-06`PF13895.1^Ig_2^Immunoglobulin domain^24-117^E:1.4e-05`PF13927.1^Ig_3^Immunoglobulin domain^28-111^E:1.7e-05`PF00047.20^ig^Immunoglobulin domain^29-111^E:0.00011`PF08204.6^V-set_CD47^CD47 immunoglobulin-like domain^31-118^E:5.4e-05	sigP:1^18^0.842^YES	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i10	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i11	.	.	.	TRINITY_DN38541_c1_g2_i11|m.3613	3-377[+]	.	.	.	.	ExpAA=22.52^PredHel=1^Topology=o107-124i	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i12	.	.	.	TRINITY_DN38541_c1_g2_i12|m.3616	828-1148[-]	.	.	PF07686.12^V-set^Immunoglobulin V-set domain^4-37^E:9.4e-05`PF13895.1^Ig_2^Immunoglobulin domain^8-32^E:0.0037	.	ExpAA=21.49^PredHel=1^Topology=o75-96i	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i12	.	.	.	TRINITY_DN38541_c1_g2_i12|m.3614	1204-1752[-]	.	.	PF07686.12^V-set^Immunoglobulin V-set domain^18-117^E:6.9e-16`PF07679.11^I-set^Immunoglobulin I-set domain^18-114^E:2.1e-06`PF13895.1^Ig_2^Immunoglobulin domain^24-117^E:2.2e-05`PF13927.1^Ig_3^Immunoglobulin domain^28-111^E:3e-05`PF00047.20^ig^Immunoglobulin domain^29-111^E:0.00012`PF08204.6^V-set_CD47^CD47 immunoglobulin-like domain^31-118^E:5.5e-05	sigP:1^18^0.843^YES	.	.	.	.	.	.
TRINITY_DN38541_c1_g2	TRINITY_DN38541_c1_g2_i13	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38541_c1_g3	TRINITY_DN38541_c1_g3_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38570_c0_g1	TRINITY_DN38570_c0_g1_i1	.	.	.	TRINITY_DN38570_c0_g1_i1|m.3617	1107-2195[-]	.	.	PF00001.16^7tm_1^7 transmembrane receptor (rhodopsin family)^51-303^E:5.2e-39	.	ExpAA=155.11^PredHel=7^Topology=o37-59i72-91o111-133i145-167o202-224i237-259o284-306i	.	.	GO:0004930^molecular_function^G-protein coupled receptor activity`GO:0007186^biological_process^G-protein coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	.	.
TRINITY_DN38514_c0_g1	TRINITY_DN38514_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN38514_c0_g2	TRINITY_DN38514_c0_g2_i1	RHG42_HUMAN^RHG42_HUMAN^Q:96-2795	H:1-874^73.01%ID^E:0^RecName: Full=Rho GTPase-activating protein 42;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|I3JED6|I3JED6_ORENI^tr|I3JED6|I3JED6_ORENI^Q:96-2795	H:1-881^90.11%ID^E:0^.^.	.	TRINITY_DN38514_c0_g2_i1|m.3618	96-2798[+]	RHG42_HUMAN^RHG42_HUMAN^Q:1-900	H:1-874^73.37%ID^E:0^RecName: Full=Rho GTPase-activating protein 42;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|I3JED6|I3JED6_ORENI^tr|I3JED6|I3JED6_ORENI^Q:1-900	H:1-881^90.11%ID^E:0^.^.	PF00620.22^RhoGAP^RhoGAP domain^416-565^E:3.5e-39`PF14604.1^SH3_9^Variant SH3 domain^849-897^E:2.2e-07	.	.	.	GO:0005622^cellular_component^intracellular`GO:0005096^molecular_function^GTPase activator activity`GO:0007165^biological_process^signal transduction	GO:0007165^biological_process^signal transduction`GO:0005515^molecular_function^protein binding	.	.
TRINITY_DN38514_c0_g2	TRINITY_DN38514_c0_g2_i2	RHG42_HUMAN^RHG42_HUMAN^Q:96-2750	H:1-874^74.35%ID^E:0^RecName: Full=Rho GTPase-activating protein 42;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|I3JED6|I3JED6_ORENI^tr|I3JED6|I3JED6_ORENI^Q:96-2750	H:1-881^91.53%ID^E:0^.^.	.	TRINITY_DN38514_c0_g2_i2|m.3621	96-2753[+]	RHG42_HUMAN^RHG42_HUMAN^Q:1-885	H:1-874^74.72%ID^E:0^RecName: Full=Rho GTPase-activating protein 42;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|I3JED6|I3JED6_ORENI^tr|I3JED6|I3JED6_ORENI^Q:1-885	H:1-881^91.53%ID^E:0^.^.	PF00620.22^RhoGAP^RhoGAP domain^397-546^E:3.4e-39`PF14604.1^SH3_9^Variant SH3 domain^834-882^E:2.2e-07	.	.	.	GO:0005622^cellular_component^intracellular`GO:0005096^molecular_function^GTPase activator activity`GO:0007165^biological_process^signal transduction	GO:0007165^biological_process^signal transduction`GO:0005515^molecular_function^protein binding	.	.
